InvoiceNo,CustomerID,OrderDate,Revenue,OrderMonth,FirstOrder,IsNew
555726,12540,2011-06-06 16:23:00,357.99,2011-06-01,2010-12-13 09:39:00,False
555728,17252,2011-06-06 16:41:00,341.96,2011-06-01,2011-06-06 16:41:00,True
555731,16655,2011-06-07 07:49:00,418.45,2011-06-01,2011-01-12 10:16:00,False
555732,14542,2011-06-07 08:19:00,103.25,2011-06-01,2011-06-07 08:19:00,True
555733,16839,2011-06-07 08:21:00,402.08,2011-06-01,2010-12-05 11:15:00,False
555734,17696,2011-06-07 08:21:00,343.75,2011-06-01,2010-12-10 09:51:00,False
555735,13327,2011-06-07 08:54:00,450.40000000000003,2011-06-01,2010-12-09 15:32:00,False
555736,17730,2011-06-07 09:13:00,586.01,2011-06-01,2011-01-17 14:49:00,False
555737,16153,2011-06-07 09:19:00,298.19,2011-06-01,2010-12-20 09:22:00,False
555738,16825,2011-06-07 09:44:00,318.7,2011-06-01,2011-06-07 09:44:00,True
555739,12380,2011-06-07 09:49:00,607.5500000000001,2011-06-01,2011-06-07 09:49:00,True
555740,18226,2011-06-07 09:51:00,387.42,2011-06-01,2011-01-06 09:00:00,False
555741,16817,2011-06-07 10:05:00,230.18,2011-06-01,2010-12-06 14:19:00,False
555742,16949,2011-06-07 10:34:00,388.0,2011-06-01,2011-01-27 12:11:00,False
555743,12868,2011-06-07 10:42:00,248.06,2011-06-01,2010-12-01 12:50:00,False
555744,18072,2011-06-07 10:44:00,247.44,2011-06-01,2011-06-07 10:44:00,True
555745,14462,2011-06-07 10:46:00,184.52,2011-06-01,2011-01-04 12:45:00,False
555746,14606,2011-06-07 10:55:00,105.6,2011-06-01,2010-12-01 16:57:00,False
555751,16462,2011-06-07 11:07:00,34.0,2011-06-01,2011-03-01 08:58:00,False
555759,13220,2011-06-07 11:10:00,166.8,2011-06-01,2011-04-17 10:59:00,False
555798,16422,2011-06-07 11:32:00,1121.1299999999999,2011-06-01,2010-12-05 15:35:00,False
555808,14867,2011-06-07 11:39:00,96.14,2011-06-01,2011-01-07 16:34:00,False
555810,17091,2011-06-07 11:39:00,585.84,2011-06-01,2010-12-07 09:55:00,False
555813,13643,2011-06-07 11:40:00,87.9,2011-06-01,2011-06-07 11:40:00,True
555815,13089,2011-06-07 11:47:00,916.74,2011-06-01,2010-12-05 10:27:00,False
555816,13089,2011-06-07 11:49:00,47.2,2011-06-01,2010-12-05 10:27:00,False
555817,17091,2011-06-07 11:51:00,14.850000000000001,2011-06-01,2010-12-07 09:55:00,False
555818,13784,2011-06-07 11:59:00,255.96000000000004,2011-06-01,2011-01-11 14:38:00,False
555819,15073,2011-06-07 12:00:00,430.98,2011-06-01,2011-06-06 09:59:00,False
555820,16133,2011-06-07 12:01:00,304.71999999999997,2011-06-01,2011-01-25 15:55:00,False
555829,13330,2011-06-07 12:18:00,392.4,2011-06-01,2011-01-28 10:08:00,False
555832,15969,2011-06-07 12:19:00,308.7,2011-06-01,2011-06-07 12:19:00,True
555834,12891,2011-06-07 12:31:00,85.0,2011-06-01,2011-02-20 11:28:00,False
555835,14525,2011-06-07 12:34:00,783.07,2011-06-01,2010-12-13 17:40:00,False
555836,13098,2011-06-07 12:36:00,531.36,2011-06-01,2011-01-26 13:46:00,False
555839,13283,2011-06-07 12:39:00,25.5,2011-06-01,2011-06-07 12:39:00,True
555840,15805,2011-06-07 12:46:00,70.2,2011-06-01,2010-12-10 09:33:00,False
555841,14583,2011-06-07 12:47:00,139.82,2011-06-01,2011-05-18 11:28:00,False
555842,17874,2011-06-07 12:54:00,122.76,2011-06-01,2011-03-29 11:25:00,False
555843,12584,2011-06-07 13:00:00,159.11,2011-06-01,2011-03-04 15:15:00,False
555844,14711,2011-06-07 13:10:00,160.15,2011-06-01,2011-03-22 13:32:00,False
555845,17015,2011-06-07 13:19:00,524.5,2011-06-01,2011-06-07 13:19:00,True
555846,14180,2011-06-07 13:21:00,149.15,2011-06-01,2010-12-02 13:08:00,False
555847,14880,2011-06-07 13:27:00,234.07,2011-06-01,2011-02-24 12:27:00,False
555848,16081,2011-06-07 13:31:00,424.24,2011-06-01,2010-12-08 11:16:00,False
555849,13266,2011-06-07 13:33:00,315.86,2011-06-01,2011-03-28 10:14:00,False
555850,16550,2011-06-07 13:35:00,387.42,2011-06-01,2010-12-06 13:53:00,False
555851,13050,2011-06-07 13:37:00,585.17,2011-06-01,2010-12-08 09:30:00,False
555852,17429,2011-06-07 13:38:00,189.28,2011-06-01,2011-05-05 09:53:00,False
555853,14375,2011-06-07 13:44:00,257.68,2011-06-01,2011-06-07 13:44:00,True
555854,12748,2011-06-07 13:47:00,167.81,2011-06-01,2010-12-01 12:48:00,False
555855,15311,2011-06-07 13:56:00,2517.44,2011-06-01,2010-12-01 09:41:00,False
555856,17124,2011-06-07 14:02:00,298.89,2011-06-01,2011-06-07 14:02:00,True
555857,16393,2011-06-07 14:03:00,133.62,2011-06-01,2010-12-05 13:10:00,False
555858,14911,2011-06-07 14:12:00,254.31,2011-06-01,2010-12-01 14:05:00,False
555859,17987,2011-06-07 14:22:00,198.57,2011-06-01,2011-06-07 14:22:00,True
555861,12990,2011-06-07 14:27:00,166.4,2011-06-01,2011-02-02 15:39:00,False
555862,12757,2011-06-07 14:28:00,243.2,2011-06-01,2011-05-12 19:01:00,False
555863,17026,2011-06-07 14:28:00,121.67999999999999,2011-06-01,2010-12-05 12:47:00,False
555865,14530,2011-06-07 14:30:00,413.93,2011-06-01,2011-02-16 10:47:00,False
555866,16841,2011-06-07 14:38:00,306.68,2011-06-01,2011-02-25 12:40:00,False
555870,17707,2011-06-07 15:03:00,68.7,2011-06-01,2011-01-07 13:30:00,False
555871,18073,2011-06-07 15:04:00,263.16,2011-06-01,2011-05-26 19:38:00,False
555872,13395,2011-06-07 15:04:00,307.72,2011-06-01,2011-06-07 15:04:00,True
555875,12748,2011-06-07 15:17:00,7.25,2011-06-01,2010-12-01 12:48:00,False
555876,15799,2011-06-07 15:28:00,161.02,2011-06-01,2011-01-09 15:13:00,False
555884,17389,2011-06-07 15:44:00,147.62,2011-06-01,2011-01-12 15:48:00,False
555896,15640,2011-06-07 16:04:00,1008.61,2011-06-01,2010-12-02 15:40:00,False
555916,14958,2011-06-07 16:16:00,181.63,2011-06-01,2011-04-08 11:28:00,False
555917,17854,2011-06-07 16:21:00,199.5,2011-06-01,2011-04-26 16:53:00,False
555918,16098,2011-06-07 16:21:00,211.92000000000002,2011-06-01,2010-12-01 09:45:00,False
555920,18102,2011-06-07 16:35:00,10999.52,2011-06-01,2010-12-07 16:42:00,False
555921,15449,2011-06-07 16:42:00,301.78,2011-06-01,2011-03-23 10:43:00,False
555928,12383,2011-06-08 08:02:00,99.45,2011-06-01,2010-12-22 14:28:00,False
555929,16525,2011-06-08 08:12:00,765.8199999999999,2011-06-01,2010-12-08 11:31:00,False
555930,14745,2011-06-08 08:26:00,341.07,2011-06-01,2011-02-27 15:25:00,False
555931,17828,2011-06-08 08:31:00,833.16,2011-06-01,2011-06-08 08:31:00,True
555932,14217,2011-06-08 08:46:00,165.36,2011-06-01,2010-12-08 13:28:00,False
555933,12567,2011-06-08 08:49:00,286.34000000000003,2011-06-01,2010-12-05 11:57:00,False
555934,15061,2011-06-08 08:51:00,557.7,2011-06-01,2010-12-02 15:19:00,False
555936,12567,2011-06-08 09:16:00,286.34000000000003,2011-06-01,2010-12-05 11:57:00,False
555937,12683,2011-06-08 09:39:00,669.36,2011-06-01,2010-12-09 10:37:00,False
555938,14257,2011-06-08 09:58:00,410.45,2011-06-01,2011-01-25 10:49:00,False
555939,17659,2011-06-08 09:58:00,57.78,2011-06-01,2010-12-02 16:46:00,False
555940,14191,2011-06-08 10:10:00,357.6,2011-06-01,2011-05-03 10:30:00,False
555941,12726,2011-06-08 10:10:00,356.03999999999996,2011-06-01,2010-12-17 12:56:00,False
555942,15743,2011-06-08 10:14:00,322.55,2011-06-01,2011-06-08 10:14:00,True
555943,13520,2011-06-08 10:15:00,612.68,2011-06-01,2010-12-03 10:36:00,False
555944,16955,2011-06-08 10:36:00,163.69,2011-06-01,2010-12-01 13:31:00,False
555945,17409,2011-06-08 10:36:00,511.3,2011-06-01,2011-04-05 16:42:00,False
555946,17238,2011-06-08 10:43:00,184.59,2011-06-01,2010-12-03 15:05:00,False
555947,14911,2011-06-08 10:45:00,2233.28,2011-06-01,2010-12-01 14:05:00,False
555948,13752,2011-06-08 10:49:00,166.86,2011-06-01,2011-04-07 12:04:00,False
555949,16626,2011-06-08 10:50:00,596.13,2011-06-01,2011-03-18 12:27:00,False
555950,17966,2011-06-08 10:51:00,136.5,2011-06-01,2011-03-23 17:25:00,False
555979,15039,2011-06-08 11:18:00,891.4200000000001,2011-06-01,2010-12-06 11:26:00,False
556009,18221,2011-06-08 11:37:00,302.54,2011-06-01,2011-05-12 14:13:00,False
556010,17414,2011-06-08 11:43:00,598.0,2011-06-01,2011-06-08 11:43:00,True
556016,18092,2011-06-08 11:54:00,452.4,2011-06-01,2010-12-09 10:00:00,False
556017,15382,2011-06-08 11:56:00,512.7,2011-06-01,2011-02-17 12:01:00,False
556018,15382,2011-06-08 11:57:00,26.400000000000002,2011-06-01,2011-02-17 12:01:00,False
556019,18092,2011-06-08 12:02:00,221.4,2011-06-01,2010-12-09 10:00:00,False
556020,13571,2011-06-08 12:03:00,114.71,2011-06-01,2011-03-31 12:43:00,False
556021,12921,2011-06-08 12:03:00,477.68,2011-06-01,2010-12-01 15:06:00,False
556022,12921,2011-06-08 12:04:00,79.19999999999999,2011-06-01,2010-12-01 15:06:00,False
556023,14527,2011-06-08 12:21:00,209.28,2011-06-01,2010-12-05 13:17:00,False
556024,12808,2011-06-08 12:21:00,151.95000000000002,2011-06-01,2010-12-06 10:27:00,False
556032,15159,2011-06-08 12:35:00,542.22,2011-06-01,2010-12-13 15:44:00,False
556034,16672,2011-06-08 12:36:00,313.20000000000005,2011-06-01,2011-03-18 10:15:00,False
556035,15159,2011-06-08 12:36:00,54.48,2011-06-01,2010-12-13 15:44:00,False
556036,15159,2011-06-08 12:37:00,52.8,2011-06-01,2010-12-13 15:44:00,False
556038,13184,2011-06-08 12:38:00,173.66,2011-06-01,2011-02-22 17:25:00,False
556039,13001,2011-06-08 12:40:00,501.5,2011-06-01,2011-01-17 12:45:00,False
556040,14622,2011-06-08 12:42:00,320.58000000000004,2011-06-01,2011-06-08 12:42:00,True
556041,17954,2011-06-08 12:44:00,336.84000000000003,2011-06-01,2010-12-03 14:18:00,False
556042,14367,2011-06-08 12:44:00,1037.3700000000001,2011-06-01,2011-03-08 14:12:00,False
556043,14078,2011-06-08 12:49:00,243.92999999999998,2011-06-01,2010-12-01 12:54:00,False
556044,15764,2011-06-08 12:50:00,165.55,2011-06-01,2011-03-08 09:23:00,False
556045,15764,2011-06-08 12:54:00,408.04,2011-06-01,2011-03-08 09:23:00,False
556047,12901,2011-06-08 12:57:00,276.24,2011-06-01,2011-03-14 10:41:00,False
556048,15609,2011-06-08 13:00:00,298.48,2011-06-01,2011-06-08 13:00:00,True
556049,16013,2011-06-08 13:00:00,382.70000000000005,2011-06-01,2010-12-03 13:09:00,False
556050,14367,2011-06-08 13:04:00,279.04,2011-06-01,2011-03-08 14:12:00,False
556051,13742,2011-06-08 13:09:00,180.04,2011-06-01,2011-01-23 14:59:00,False
556052,13742,2011-06-08 13:14:00,14.5,2011-06-01,2011-01-23 14:59:00,False
556053,15400,2011-06-08 13:15:00,112.7,2011-06-01,2011-03-06 11:27:00,False
556054,14561,2011-06-08 13:26:00,222.07,2011-06-01,2011-06-08 13:26:00,True
556055,14477,2011-06-08 13:33:00,358.0,2011-06-01,2011-02-15 15:44:00,False
556056,17841,2011-06-08 13:35:00,426.05,2011-06-01,2010-12-01 14:41:00,False
556058,13985,2011-06-08 13:54:00,524.5,2011-06-01,2011-03-20 13:48:00,False
556059,13630,2011-06-08 13:56:00,320.91999999999996,2011-06-01,2011-02-27 12:49:00,False
556060,14911,2011-06-08 14:03:00,1118.04,2011-06-01,2010-12-01 14:05:00,False
556062,15189,2011-06-08 14:06:00,379.5,2011-06-01,2011-01-11 12:29:00,False
556063,14587,2011-06-08 14:09:00,193.2,2011-06-01,2011-01-12 13:16:00,False
556064,13777,2011-06-08 14:20:00,300.63,2011-06-01,2010-12-01 16:01:00,False
556065,14829,2011-06-08 14:29:00,146.3,2011-06-01,2010-12-02 16:12:00,False
556066,16872,2011-06-08 14:32:00,388.36,2011-06-01,2011-06-08 14:32:00,True
556067,12748,2011-06-08 14:35:00,269.9,2011-06-01,2010-12-01 12:48:00,False
556068,12748,2011-06-08 14:39:00,5.76,2011-06-01,2010-12-01 12:48:00,False
556070,17873,2011-06-08 14:51:00,396.14000000000004,2011-06-01,2010-12-01 14:54:00,False
556071,15974,2011-06-08 14:52:00,481.36,2011-06-01,2011-02-24 10:10:00,False
556072,16126,2011-06-08 14:57:00,952.65,2011-06-01,2011-02-16 11:18:00,False
556073,16358,2011-06-08 15:05:00,462.15000000000003,2011-06-01,2011-06-08 15:05:00,True
556079,18229,2011-06-08 15:18:00,351.2,2011-06-01,2010-12-01 16:25:00,False
556084,17491,2011-06-08 15:23:00,135.0,2011-06-01,2010-12-07 12:18:00,False
556097,15809,2011-06-08 15:31:00,15.9,2011-06-01,2011-02-10 11:16:00,False
556098,16832,2011-06-08 15:36:00,62.5,2011-06-01,2011-05-06 14:12:00,False
556099,13162,2011-06-08 15:38:00,3.75,2011-06-01,2011-01-09 10:43:00,False
556100,15238,2011-06-08 16:00:00,300.14,2011-06-01,2011-06-08 16:00:00,True
556102,13115,2011-06-08 16:15:00,878.55,2011-06-01,2011-06-08 16:15:00,True
556103,16011,2011-06-08 16:18:00,237.57000000000002,2011-06-01,2010-12-08 16:34:00,False
556104,13875,2011-06-08 16:34:00,384.2,2011-06-01,2011-02-11 15:39:00,False
556105,13466,2011-06-08 16:39:00,307.9,2011-06-01,2011-06-08 16:39:00,True
556106,14056,2011-06-08 16:54:00,393.34000000000003,2011-06-01,2011-02-28 15:19:00,False
556107,17360,2011-06-08 17:09:00,330.95,2011-06-01,2011-06-08 17:09:00,True
556109,13741,2011-06-09 07:53:00,200.17000000000002,2011-06-01,2011-05-06 13:43:00,False
556110,13856,2011-06-09 08:45:00,124.60000000000001,2011-06-01,2011-05-20 13:13:00,False
556111,13004,2011-06-09 09:16:00,313.0,2011-06-01,2010-12-17 08:20:00,False
556112,13265,2011-06-09 09:28:00,340.78000000000003,2011-06-01,2011-03-11 09:54:00,False
556113,13510,2011-06-09 09:32:00,585.3199999999999,2011-06-01,2011-06-09 09:32:00,True
556114,12569,2011-06-09 09:36:00,142.14000000000001,2011-06-01,2011-04-01 13:47:00,False
556115,15241,2011-06-09 09:39:00,99.96,2011-06-01,2011-03-01 11:02:00,False
556116,15214,2011-06-09 09:44:00,136.7,2011-06-01,2011-04-11 09:46:00,False
556118,13811,2011-06-09 09:54:00,333.0,2011-06-01,2011-04-14 18:40:00,False
556119,12594,2011-06-09 10:05:00,42.96,2011-06-01,2011-01-21 09:52:00,False
556120,16722,2011-06-09 10:06:00,290.2,2011-06-01,2010-12-06 12:59:00,False
556121,15855,2011-06-09 10:09:00,132.18,2011-06-01,2011-03-21 12:32:00,False
556125,12947,2011-06-09 10:20:00,303.62,2011-06-01,2010-12-01 16:21:00,False
556126,14911,2011-06-09 10:23:00,338.0,2011-06-01,2010-12-01 14:05:00,False
556127,12406,2011-06-09 10:23:00,1621.25,2011-06-01,2011-06-09 10:23:00,True
556128,13038,2011-06-09 10:31:00,196.66,2011-06-01,2011-02-22 11:43:00,False
556129,14060,2011-06-09 10:46:00,438.0,2011-06-01,2010-12-02 12:11:00,False
556130,15738,2011-06-09 10:48:00,316.02000000000004,2011-06-01,2010-12-02 12:50:00,False
556139,14231,2011-06-09 11:05:00,307.76,2011-06-01,2011-02-24 11:55:00,False
556179,13756,2011-06-09 11:27:00,308.2,2011-06-01,2010-12-07 11:41:00,False
556181,15407,2011-06-09 11:32:00,410.87,2011-06-01,2011-02-07 13:18:00,False
556182,16892,2011-06-09 11:35:00,102.97999999999999,2011-06-01,2011-06-09 11:35:00,True
556183,13134,2011-06-09 11:37:00,360.04,2011-06-01,2011-04-13 12:57:00,False
556184,16592,2011-06-09 11:39:00,337.55,2011-06-01,2011-02-25 10:19:00,False
556185,16592,2011-06-09 11:40:00,30.6,2011-06-01,2011-02-25 10:19:00,False
556186,14241,2011-06-09 11:46:00,213.70000000000002,2011-06-01,2011-06-09 11:46:00,True
556187,15296,2011-06-09 11:49:00,299.78,2011-06-01,2011-01-17 11:57:00,False
556189,15615,2011-06-09 11:57:00,400.7,2011-06-01,2010-12-15 16:21:00,False
556190,15780,2011-06-09 12:01:00,72.52,2011-06-01,2010-12-17 11:43:00,False
556191,14501,2011-06-09 12:02:00,184.28,2011-06-01,2011-01-24 10:43:00,False
556192,15615,2011-06-09 12:02:00,82.2,2011-06-01,2010-12-15 16:21:00,False
556193,14132,2011-06-09 12:04:00,306.86,2011-06-01,2011-06-09 12:04:00,True
556194,12483,2011-06-09 12:20:00,319.95,2011-06-01,2011-01-04 14:20:00,False
556195,16745,2011-06-09 12:21:00,535.01,2011-06-01,2011-02-01 11:31:00,False
556196,18065,2011-06-09 12:27:00,62.040000000000006,2011-06-01,2010-12-10 12:44:00,False
556197,18065,2011-06-09 12:27:00,202.38,2011-06-01,2010-12-10 12:44:00,False
556198,14963,2011-06-09 12:30:00,294.2,2011-06-01,2011-06-09 12:30:00,True
556199,16170,2011-06-09 12:40:00,319.29,2011-06-01,2011-04-05 13:42:00,False
556201,12347,2011-06-09 13:01:00,382.52,2011-06-01,2010-12-07 14:57:00,False
556202,14606,2011-06-09 13:08:00,109.3,2011-06-01,2010-12-01 16:57:00,False
556203,12399,2011-06-09 13:09:00,130.08,2011-06-01,2011-03-23 09:42:00,False
556204,17169,2011-06-09 13:16:00,308.68,2011-06-01,2011-06-09 13:16:00,True
556205,15827,2011-06-09 13:37:00,203.98000000000002,2011-06-01,2010-12-02 13:06:00,False
556206,14911,2011-06-09 13:46:00,646.27,2011-06-01,2010-12-01 14:05:00,False
556207,17372,2011-06-09 13:50:00,128.76,2011-06-01,2010-12-12 12:00:00,False
556208,14040,2011-06-09 13:51:00,506.67999999999995,2011-06-01,2011-01-12 14:57:00,False
556214,14913,2011-06-09 14:14:00,301.32,2011-06-01,2010-12-15 14:35:00,False
556216,15252,2011-06-09 14:15:00,300.55,2011-06-01,2011-06-09 14:15:00,True
556218,17731,2011-06-09 14:18:00,352.91,2011-06-01,2011-06-09 14:18:00,True
556219,17731,2011-06-09 14:19:00,309.65999999999997,2011-06-01,2011-06-09 14:18:00,False
556222,17522,2011-06-09 14:23:00,539.12,2011-06-01,2011-05-05 16:31:00,False
556228,13538,2011-06-09 14:26:00,115.2,2011-06-01,2011-01-28 10:40:00,False
556229,12839,2011-06-09 14:43:00,304.48,2011-06-01,2010-12-07 15:48:00,False
556230,17402,2011-06-09 14:45:00,226.28,2011-06-01,2010-12-05 13:53:00,False
556234,17961,2011-06-09 15:27:00,26.36,2011-06-01,2010-12-02 19:18:00,False
556235,12778,2011-06-09 15:29:00,84.0,2011-06-01,2011-01-31 14:35:00,False
556236,16818,2011-06-09 15:34:00,45.2,2011-06-01,2011-05-18 11:42:00,False
556238,13397,2011-06-09 15:35:00,378.7,2011-06-01,2011-01-04 13:50:00,False
556239,15712,2011-06-09 15:48:00,158.85,2011-06-01,2011-02-25 11:32:00,False
556240,18041,2011-06-09 15:55:00,105.0,2011-06-01,2010-12-02 11:21:00,False
556241,12597,2011-06-09 16:04:00,912.66,2011-06-01,2011-03-16 14:00:00,False
556244,15867,2011-06-09 16:08:00,302.72,2011-06-01,2010-12-05 14:17:00,False
556245,17841,2011-06-09 16:10:00,538.4300000000001,2011-06-01,2010-12-01 14:41:00,False
556246,16113,2011-06-09 16:16:00,161.38,2011-06-01,2011-06-09 16:16:00,True
556247,15058,2011-06-09 16:16:00,270.55,2011-06-01,2011-01-31 15:35:00,False
556248,15681,2011-06-09 16:33:00,332.64,2011-06-01,2011-03-04 13:46:00,False
556249,15681,2011-06-09 16:34:00,24.900000000000002,2011-06-01,2011-03-04 13:46:00,False
556252,16779,2011-06-09 16:44:00,480.96000000000004,2011-06-01,2010-12-08 09:56:00,False
556253,17652,2011-06-09 16:55:00,185.8,2011-06-01,2011-03-03 14:05:00,False
556254,13213,2011-06-09 16:57:00,136.25,2011-06-01,2011-05-24 12:22:00,False
556255,18102,2011-06-09 17:27:00,16488.0,2011-06-01,2010-12-07 16:42:00,False
556256,14309,2011-06-09 17:37:00,196.68,2011-06-01,2010-12-16 13:05:00,False
556257,17576,2011-06-09 17:47:00,294.86,2011-06-01,2010-12-09 16:57:00,False
556258,12694,2011-06-09 17:48:00,439.5,2011-06-01,2011-06-09 17:48:00,True
556259,12721,2011-06-09 17:53:00,591.09,2011-06-01,2010-12-20 11:38:00,False
556263,13969,2011-06-09 18:41:00,491.38,2011-06-01,2010-12-09 19:32:00,False
556264,16107,2011-06-09 18:42:00,532.9,2011-06-01,2011-06-09 18:42:00,True
556266,13900,2011-06-09 19:26:00,8.5,2011-06-01,2011-03-22 10:13:00,False
556267,13694,2011-06-09 19:33:00,3027.31,2011-06-01,2010-12-01 12:12:00,False
556271,17483,2011-06-09 19:40:00,155.10000000000002,2011-06-01,2011-06-09 19:40:00,True
556279,14562,2011-06-09 19:55:00,215.39000000000001,2011-06-01,2011-02-08 14:45:00,False
556280,14584,2011-06-09 20:03:00,354.01,2011-06-01,2011-05-25 17:31:00,False
556282,15679,2011-06-10 08:24:00,178.22,2011-06-01,2011-06-10 08:24:00,True
556283,15628,2011-06-10 08:50:00,314.11,2011-06-01,2010-12-08 09:51:00,False
556284,17115,2011-06-10 08:54:00,302.8,2011-06-01,2011-04-20 14:46:00,False
556285,13686,2011-06-10 09:10:00,72.0,2011-06-01,2011-06-10 09:10:00,True
556288,13426,2011-06-10 09:23:00,273.66,2011-06-01,2010-12-15 12:43:00,False
556290,17088,2011-06-10 09:23:00,383.28000000000003,2011-06-01,2011-03-31 09:48:00,False
556296,15114,2011-06-10 09:44:00,309.34000000000003,2011-06-01,2011-02-11 08:45:00,False
556298,16581,2011-06-10 10:05:00,105.84,2011-06-01,2011-06-10 10:05:00,True
556302,15267,2011-06-10 10:24:00,1035.76,2011-06-01,2011-06-10 10:24:00,True
556303,17064,2011-06-10 10:26:00,313.45000000000005,2011-06-01,2011-01-16 16:10:00,False
556304,12840,2011-06-10 10:29:00,572.8,2011-06-01,2011-04-27 12:21:00,False
556305,12643,2011-06-10 10:38:00,480.0,2011-06-01,2011-01-11 11:48:00,False
556318,16767,2011-06-10 10:49:00,399.18,2011-06-01,2011-01-27 13:38:00,False
556323,17819,2011-06-10 10:59:00,599.4499999999999,2011-06-01,2010-12-03 14:26:00,False
556325,17234,2011-06-10 11:20:00,149.89000000000001,2011-06-01,2011-06-10 11:20:00,True
556329,14573,2011-06-10 11:28:00,157.76,2011-06-01,2010-12-02 19:59:00,False
556330,17797,2011-06-10 11:29:00,272.41,2011-06-01,2011-06-10 11:29:00,True
556341,16614,2011-06-10 11:36:00,506.19,2011-06-01,2011-06-10 11:36:00,True
556365,16370,2011-06-10 11:44:00,271.04,2011-06-01,2011-04-28 16:40:00,False
556386,16668,2011-06-10 11:49:00,74.16,2011-06-01,2011-02-28 12:46:00,False
556397,16029,2011-06-10 11:52:00,358.0,2011-06-01,2010-12-01 09:57:00,False
556408,13533,2011-06-10 11:54:00,124.14999999999999,2011-06-01,2011-03-17 12:47:00,False
556413,16005,2011-06-10 12:01:00,120.49000000000001,2011-06-01,2011-03-14 11:46:00,False
556415,12409,2011-06-10 12:19:00,6207.08,2011-06-01,2011-06-10 12:19:00,True
